EventSensor_ns,RowType,Source_Index,Source_SensorTimestamp_ns,Sink_Index,Sink_SensorTimestamp_ns,Sink_SensorTimestamp_Corrected_ns,TimeDifference_ns,TimeDifference_ms
7618793116000,MATCHED,9809,7618793116000,11308,9207009466000,7618793087000,29000,0.029000
7618826434000,MATCHED,9810,7618826434000,11309,9207042784000,7618826405000,29000,0.029000
7618859752000,MATCHED,9811,7618859752000,11310,9207076104000,7618859725000,27000,0.027000
7618893071000,MATCHED,9812,7618893071000,11311,9207109423000,7618893044000,27000,0.027000
7618926390000,MATCHED,9813,7618926390000,11312,9207142741000,7618926362000,28000,0.028000
7618959708000,MATCHED,9814,7618959708000,11313,9207176058000,7618959679000,29000,0.029000
7618993030000,MATCHED,9815,7618993030000,11314,9207209378000,7618992999000,31000,0.031000
7619026345000,MATCHED,9816,7619026345000,11315,9207242696000,7619026317000,28000,0.028000
7619059664000,MATCHED,9817,7619059664000,11316,9207276019000,7619059640000,24000,0.024000
7619092981000,MATCHED,9818,7619092981000,11317,9207309333000,7619092954000,27000,0.027000
7619126299000,MATCHED,9819,7619126299000,11318,9207342651000,7619126272000,27000,0.027000
7619159617000,MATCHED,9820,7619159617000,11319,9207375969000,7619159590000,27000,0.027000
7619192936000,MATCHED,9821,7619192936000,11320,9207409288000,7619192909000,27000,0.027000
7619226252000,MATCHED,9822,7619226252000,11321,9207442606000,7619226227000,25000,0.025000
7619259571000,MATCHED,9823,7619259571000,11322,9207475924000,7619259545000,26000,0.026000
7619292889000,MATCHED,9824,7619292889000,11323,9207509243000,7619292864000,25000,0.025000
7619326209000,MATCHED,9825,7619326209000,11324,9207542561000,7619326182000,27000,0.027000
7619359527000,MATCHED,9826,7619359527000,11325,9207575880000,7619359501000,26000,0.026000
7619392848000,MATCHED,9827,7619392848000,11326,9207609200000,7619392821000,27000,0.027000
7619426163000,MATCHED,9828,7619426163000,11327,9207642518000,7619426139000,24000,0.024000
7619459481000,MATCHED,9829,7619459481000,11328,9207675835000,7619459456000,25000,0.025000
7619492801000,MATCHED,9830,7619492801000,11329,9207709154000,7619492775000,26000,0.026000
7619526118000,MATCHED,9831,7619526118000,11330,9207742473000,7619526094000,24000,0.024000
7619559437000,MATCHED,9832,7619559437000,11331,9207775791000,7619559412000,25000,0.025000
7619592757000,MATCHED,9833,7619592757000,11332,9207809109000,7619592730000,27000,0.027000
7619626076000,MATCHED,9834,7619626076000,11333,9207842428000,7619626049000,27000,0.027000
7619659393000,MATCHED,9835,7619659393000,11334,9207875746000,7619659367000,26000,0.026000
7619692733000,MATCHED,9836,7619692733000,11335,9207909066000,7619692687000,46000,0.046000
7619726036000,MATCHED,9837,7619726036000,11336,9207942384000,7619726005000,31000,0.031000
7619759369000,MATCHED,9838,7619759369000,11337,9207975702000,7619759323000,46000,0.046000
7619792693000,MATCHED,9839,7619792693000,11338,9208009021000,7619792642000,51000,0.051000
7619826003000,MATCHED,9840,7619826003000,11339,9208042339000,7619825960000,43000,0.043000
7619859305000,MATCHED,9841,7619859305000,11340,9208075658000,7619859279000,26000,0.026000
7619892624000,MATCHED,9842,7619892624000,11341,9208108976000,7619892597000,27000,0.027000
7619925954000,MATCHED,9843,7619925954000,11342,9208142293000,7619925914000,40000,0.040000
7619959289000,MATCHED,9844,7619959289000,11343,9208175614000,7619959235000,54000,0.054000
7619992586000,MATCHED,9845,7619992586000,11344,9208208931000,7619992552000,34000,0.034000
7620025909000,MATCHED,9846,7620025909000,11345,9208242249000,7620025870000,39000,0.039000
7620059217000,MATCHED,9847,7620059217000,11346,9208275568000,7620059189000,28000,0.028000
7620092535000,MATCHED,9848,7620092535000,11347,9208308887000,7620092508000,27000,0.027000
7620125854000,MATCHED,9849,7620125854000,11348,9208342209000,7620125830000,24000,0.024000
7620159174000,MATCHED,9850,7620159174000,11349,9208375525000,7620159146000,28000,0.028000
7620192491000,MATCHED,9851,7620192491000,11350,9208408842000,7620192463000,28000,0.028000
7620225808000,MATCHED,9852,7620225808000,11351,9208442161000,7620225782000,26000,0.026000
7620259127000,MATCHED,9853,7620259127000,11352,9208475479000,7620259100000,27000,0.027000
7620292444000,MATCHED,9854,7620292444000,11353,9208508799000,7620292420000,24000,0.024000
7620325763000,MATCHED,9855,7620325763000,11354,9208542117000,7620325738000,25000,0.025000
7620359082000,MATCHED,9856,7620359082000,11355,9208575435000,7620359056000,26000,0.026000
7620392401000,MATCHED,9857,7620392401000,11356,9208608753000,7620392374000,27000,0.027000
7620425723000,MATCHED,9858,7620425723000,11357,9208642082000,7620425703000,20000,0.020000
7620459048000,MATCHED,9859,7620459048000,11358,9208675391000,7620459012000,36000,0.036000
7620492361000,MATCHED,9860,7620492361000,11359,9208708724000,7620492345000,16000,0.016000
7620525684000,MATCHED,9861,7620525684000,11360,9208742033000,7620525654000,30000,0.030000
7620559003000,MATCHED,9862,7620559003000,11361,9208775373000,7620558994000,9000,0.009000
7620592312000,MATCHED,9863,7620592312000,11362,9208808665000,7620592286000,26000,0.026000
7620625631000,MATCHED,9864,7620625631000,11363,9208841992000,7620625613000,18000,0.018000
7620658963000,MATCHED,9865,7620658963000,11364,9208875305000,7620658926000,37000,0.037000
7620692271000,MATCHED,9866,7620692271000,11365,9208908622000,7620692243000,28000,0.028000
7620725588000,MATCHED,9867,7620725588000,11366,9208941960000,7620725581000,7000,0.007000
7620758915000,MATCHED,9868,7620758915000,11367,9208975258000,7620758879000,36000,0.036000
7620792224000,MATCHED,9869,7620792224000,11368,9209008575000,7620792196000,28000,0.028000
7620825555000,MATCHED,9870,7620825555000,11369,9209041895000,7620825516000,39000,0.039000
7620858868000,MATCHED,9871,7620858868000,11370,9209075212000,7620858833000,35000,0.035000
7620892180000,MATCHED,9872,7620892180000,11371,9209108530000,7620892151000,29000,0.029000
7620925498000,MATCHED,9873,7620925498000,11372,9209141858000,7620925479000,19000,0.019000
7620958814000,MATCHED,9874,7620958814000,11373,9209175167000,7620958788000,26000,0.026000
7620992156000,MATCHED,9875,7620992156000,11374,9209208485000,7620992106000,50000,0.050000
7621025453000,MATCHED,9876,7621025453000,11375,9209241804000,7621025425000,28000,0.028000
7621058770000,MATCHED,9877,7621058770000,11376,9209275122000,7621058743000,27000,0.027000
7621092087000,MATCHED,9878,7621092087000,11377,9209308442000,7621092063000,24000,0.024000
7621125406000,MATCHED,9879,7621125406000,11378,9209341759000,7621125380000,26000,0.026000
7621158723000,MATCHED,9880,7621158723000,11379,9209375077000,7621158698000,25000,0.025000
7621192053000,MATCHED,9881,7621192053000,11380,9209408397000,7621192018000,35000,0.035000
7621225360000,MATCHED,9882,7621225360000,11381,9209441715000,7621225336000,24000,0.024000
7621258681000,MATCHED,9883,7621258681000,11382,9209475034000,7621258655000,26000,0.026000
7621292004000,MATCHED,9884,7621292004000,11383,9209508352000,7621291973000,31000,0.031000
7621325318000,MATCHED,9885,7621325318000,11384,9209541670000,7621325291000,27000,0.027000
7621358633000,MATCHED,9886,7621358633000,11385,9209574989000,7621358610000,23000,0.023000
7621391952000,MATCHED,9887,7621391952000,11386,9209608309000,7621391930000,22000,0.022000
7621425274000,MATCHED,9888,7621425274000,11387,9209641625000,7621425246000,28000,0.028000
7621458594000,MATCHED,9889,7621458594000,11388,9209674944000,7621458565000,29000,0.029000
7621491908000,MATCHED,9890,7621491908000,11389,9209708263000,7621491884000,24000,0.024000
7621525234000,MATCHED,9891,7621525234000,11390,9209741584000,7621525205000,29000,0.029000
7621558558000,MATCHED,9892,7621558558000,11391,9209774900000,7621558521000,37000,0.037000
7621591864000,MATCHED,9893,7621591864000,11392,9209808219000,7621591840000,24000,0.024000
7621625183000,MATCHED,9894,7621625183000,11393,9209841536000,7621625157000,26000,0.026000
7621658503000,MATCHED,9895,7621658503000,11394,9209874855000,7621658476000,27000,0.027000
7621691834000,MATCHED,9896,7621691834000,11395,9209908175000,7621691796000,38000,0.038000
7621725144000,MATCHED,9897,7621725144000,11396,9209941492000,7621725113000,31000,0.031000
7621758464000,MATCHED,9898,7621758464000,11397,9209974811000,7621758432000,32000,0.032000
7621791785000,MATCHED,9899,7621791785000,11398,9210008130000,7621791751000,34000,0.034000
7621825097000,MATCHED,9900,7621825097000,11399,9210041448000,7621825069000,28000,0.028000
7621858416000,MATCHED,9901,7621858416000,11400,9210074767000,7621858388000,28000,0.028000
7621891738000,MATCHED,9902,7621891738000,11401,9210108085000,7621891706000,32000,0.032000
7621925054000,MATCHED,9903,7621925054000,11402,9210141405000,7621925026000,28000,0.028000
7621958378000,MATCHED,9904,7621958378000,11403,9210174721000,7621958342000,36000,0.036000
7621991687000,MATCHED,9905,7621991687000,11404,9210208039000,7621991660000,27000,0.027000
7622025007000,MATCHED,9906,7622025007000,11405,9210241358000,7622024979000,28000,0.028000
7622058351000,MATCHED,9907,7622058351000,11406,9210274677000,7622058298000,53000,0.053000
7622091652000,MATCHED,9908,7622091652000,11407,9210307997000,7622091618000,34000,0.034000
7622124962000,MATCHED,9909,7622124962000,11408,9210341315000,7622124936000,26000,0.026000
7622158279000,MATCHED,9910,7622158279000,11409,9210374634000,7622158255000,24000,0.024000
7622191609000,MATCHED,9911,7622191609000,11410,9210407951000,7622191572000,37000,0.037000
7622224916000,MATCHED,9912,7622224916000,11411,9210441270000,7622224891000,25000,0.025000
7622258235000,MATCHED,9913,7622258235000,11412,9210474588000,7622258209000,26000,0.026000
7622291554000,MATCHED,9914,7622291554000,11413,9210507907000,7622291528000,26000,0.026000
7622324872000,MATCHED,9915,7622324872000,11414,9210541224000,7622324845000,27000,0.027000
7622358192000,MATCHED,9916,7622358192000,11415,9210574543000,7622358164000,28000,0.028000
7622391510000,MATCHED,9917,7622391510000,11416,9210607867000,7622391488000,22000,0.022000
7622424827000,MATCHED,9918,7622424827000,11417,9210641181000,7622424802000,25000,0.025000
7622458146000,MATCHED,9919,7622458146000,11418,9210674501000,7622458122000,24000,0.024000
7622491465000,MATCHED,9920,7622491465000,11419,9210707820000,7622491441000,24000,0.024000
7622524784000,MATCHED,9921,7622524784000,11420,9210741139000,7622524760000,24000,0.024000
7622558101000,MATCHED,9922,7622558101000,11421,9210774455000,7622558076000,25000,0.025000
7622591422000,MATCHED,9923,7622591422000,11422,9210807779000,7622591400000,22000,0.022000
7622624738000,MATCHED,9924,7622624738000,11423,9210841092000,7622624713000,25000,0.025000
7622658055000,MATCHED,9925,7622658055000,11424,9210874410000,7622658031000,24000,0.024000
7622691389000,MATCHED,9926,7622691389000,11425,9210907730000,7622691351000,38000,0.038000
7622724696000,MATCHED,9927,7622724696000,11426,9210941047000,7622724668000,28000,0.028000
7622758014000,MATCHED,9928,7622758014000,11427,9210974365000,7622757986000,28000,0.028000
7622791333000,MATCHED,9929,7622791333000,11428,9211007685000,7622791306000,27000,0.027000
7622824649000,MATCHED,9930,7622824649000,11429,9211041003000,7622824624000,25000,0.025000
7622857967000,MATCHED,9931,7622857967000,11430,9211074322000,7622857943000,24000,0.024000
7622891285000,MATCHED,9932,7622891285000,11431,9211107642000,7622891263000,22000,0.022000
7622924604000,MATCHED,9933,7622924604000,11432,9211140959000,7622924580000,24000,0.024000
7622957922000,MATCHED,9934,7622957922000,11433,9211174288000,7622957909000,13000,0.013000
7622991242000,MATCHED,9935,7622991242000,11434,9211207607000,7622991228000,14000,0.014000
7623024560000,MATCHED,9936,7623024560000,11435,9211240917000,7623024538000,22000,0.022000
7623057878000,MATCHED,9937,7623057878000,11436,9211274232000,7623057853000,25000,0.025000
7623091201000,MATCHED,9938,7623091201000,11437,9211307557000,7623091178000,23000,0.023000
7623124519000,MATCHED,9939,7623124519000,11438,9211340868000,7623124489000,30000,0.030000
7623157840000,MATCHED,9940,7623157840000,11439,9211374188000,7623157809000,31000,0.031000
7623191159000,MATCHED,9941,7623191159000,11440,9211407506000,7623191127000,32000,0.032000
7623224474000,MATCHED,9942,7623224474000,11441,9211440825000,7623224446000,28000,0.028000
7623257789000,MATCHED,9943,7623257789000,11442,9211474143000,7623257764000,25000,0.025000
7623291109000,MATCHED,9944,7623291109000,11443,9211507461000,7623291082000,27000,0.027000
7623324425000,MATCHED,9945,7623324425000,11444,9211540779000,7623324400000,25000,0.025000
7623357743000,MATCHED,9946,7623357743000,11445,9211574099000,7623357720000,23000,0.023000
7623391064000,MATCHED,9947,7623391064000,11446,9211607419000,7623391040000,24000,0.024000
7623424383000,MATCHED,9948,7623424383000,11447,9211640735000,7623424356000,27000,0.027000
7623457701000,MATCHED,9949,7623457701000,11448,9211674054000,7623457675000,26000,0.026000
7623491017000,MATCHED,9950,7623491017000,11449,9211707371000,7623490992000,25000,0.025000
7623524339000,MATCHED,9951,7623524339000,11450,9211740690000,7623524311000,28000,0.028000
7623557654000,MATCHED,9952,7623557654000,11451,9211774009000,7623557630000,24000,0.024000
7623590977000,MATCHED,9953,7623590977000,11452,9211807328000,7623590949000,28000,0.028000
7623624291000,MATCHED,9954,7623624291000,11453,9211840646000,7623624267000,24000,0.024000
7623657610000,MATCHED,9955,7623657610000,11454,9211873964000,7623657585000,25000,0.025000
7623690928000,MATCHED,9956,7623690928000,11455,9211907284000,7623690905000,23000,0.023000
7623724257000,MATCHED,9957,7623724257000,11456,9211940602000,7623724223000,34000,0.034000
7623757569000,MATCHED,9958,7623757569000,11457,9211973919000,7623757540000,29000,0.029000
7623790887000,MATCHED,9959,7623790887000,11458,9212007238000,7623790859000,28000,0.028000
7623824204000,MATCHED,9960,7623824204000,11459,9212040557000,7623824178000,26000,0.026000
7623857522000,MATCHED,9961,7623857522000,11460,9212073875000,7623857496000,26000,0.026000
7623890846000,MATCHED,9962,7623890846000,11461,9212107193000,7623890814000,32000,0.032000
7623924163000,MATCHED,9963,7623924163000,11462,9212140514000,7623924135000,28000,0.028000
7623957483000,MATCHED,9964,7623957483000,11463,9212173831000,7623957452000,31000,0.031000
7623990797000,MATCHED,9965,7623990797000,11464,9212207149000,7623990770000,27000,0.027000
7624024115000,MATCHED,9966,7624024115000,11465,9212240469000,7624024090000,25000,0.025000
7624057434000,MATCHED,9967,7624057434000,11466,9212273786000,7624057407000,27000,0.027000
7624090752000,MATCHED,9968,7624090752000,11467,9212307104000,7624090725000,27000,0.027000
7624124071000,MATCHED,9969,7624124071000,11468,9212340423000,7624124044000,27000,0.027000
7624157388000,MATCHED,9970,7624157388000,11469,9212373741000,7624157362000,26000,0.026000
7624190709000,MATCHED,9971,7624190709000,11470,9212407060000,7624190681000,28000,0.028000
7624224041000,MATCHED,9972,7624224041000,11471,9212440380000,7624224001000,40000,0.040000
7624257346000,MATCHED,9973,7624257346000,11472,9212473697000,7624257318000,28000,0.028000
7624290663000,MATCHED,9974,7624290663000,11473,9212507016000,7624290637000,26000,0.026000
7624323984000,MATCHED,9975,7624323984000,11474,9212540334000,7624323955000,29000,0.029000
7624357301000,MATCHED,9976,7624357301000,11475,9212573653000,7624357274000,27000,0.027000
7624390621000,MATCHED,9977,7624390621000,11476,9212606970000,7624390591000,30000,0.030000
7624423939000,MATCHED,9978,7624423939000,11477,9212640289000,7624423910000,29000,0.029000
7624457256000,MATCHED,9979,7624457256000,11478,9212673608000,7624457229000,27000,0.027000
7624490574000,MATCHED,9980,7624490574000,11479,9212706927000,7624490548000,26000,0.026000
7624523895000,MATCHED,9981,7624523895000,11480,9212740245000,7624523866000,29000,0.029000
7624557212000,MATCHED,9982,7624557212000,11481,9212773563000,7624557184000,28000,0.028000
7624590534000,MATCHED,9983,7624590534000,11482,9212806881000,7624590502000,32000,0.032000
7624623848000,MATCHED,9984,7624623848000,11483,9212840200000,7624623821000,27000,0.027000
7624657166000,MATCHED,9985,7624657166000,11484,9212873518000,7624657139000,27000,0.027000
7624690484000,MATCHED,9986,7624690484000,11485,9212906838000,7624690459000,25000,0.025000
7624723805000,MATCHED,9987,7624723805000,11486,9212940156000,7624723777000,28000,0.028000
7624757125000,MATCHED,9988,7624757125000,11487,9212973476000,7624757097000,28000,0.028000
7624790443000,MATCHED,9989,7624790443000,11488,9213006792000,7624790413000,30000,0.030000
7624823758000,MATCHED,9990,7624823758000,11489,9213040111000,7624823732000,26000,0.026000
7624857080000,MATCHED,9991,7624857080000,11490,9213073429000,7624857050000,30000,0.030000
7624890397000,MATCHED,9992,7624890397000,11491,9213106749000,7624890370000,27000,0.027000
7624923714000,MATCHED,9993,7624923714000,11492,9213140066000,7624923687000,27000,0.027000
7624957032000,MATCHED,9994,7624957032000,11493,9213173385000,7624957006000,26000,0.026000
7624990351000,MATCHED,9995,7624990351000,11494,9213206704000,7624990325000,26000,0.026000
7625023671000,MATCHED,9996,7625023671000,11495,9213240024000,7625023645000,26000,0.026000
7625056989000,MATCHED,9997,7625056989000,11496,9213273340000,7625056961000,28000,0.028000
7625090306000,MATCHED,9998,7625090306000,11497,9213306660000,7625090281000,25000,0.025000
7625123625000,MATCHED,9999,7625123625000,11498,9213339977000,7625123598000,27000,0.027000
7625156944000,MATCHED,10000,7625156944000,11499,9213373296000,7625156917000,27000,0.027000
7625190263000,MATCHED,10001,7625190263000,11500,9213406615000,7625190236000,27000,0.027000
7625223582000,MATCHED,10002,7625223582000,11501,9213439935000,7625223556000,26000,0.026000
7625256900000,MATCHED,10003,7625256900000,11502,9213473254000,7625256875000,25000,0.025000
7625290220000,MATCHED,10004,7625290220000,11503,9213506571000,7625290192000,28000,0.028000
7625323538000,MATCHED,10005,7625323538000,11504,9213539890000,7625323511000,27000,0.027000
7625356855000,MATCHED,10006,7625356855000,11505,9213573209000,7625356830000,25000,0.025000
7625390175000,MATCHED,10007,7625390175000,11506,9213606527000,7625390148000,27000,0.027000
7625423492000,MATCHED,10008,7625423492000,11507,9213639846000,7625423467000,25000,0.025000
7625456812000,MATCHED,10009,7625456812000,11508,9213673165000,7625456786000,26000,0.026000
7625490129000,MATCHED,10010,7625490129000,11509,9213706483000,7625490104000,25000,0.025000
7625523448000,MATCHED,10011,7625523448000,11510,9213739802000,7625523423000,25000,0.025000
7625556766000,MATCHED,10012,7625556766000,11511,9213773121000,7625556742000,24000,0.024000
7625590089000,MATCHED,10013,7625590089000,11512,9213806438000,7625590059000,30000,0.030000
7625623408000,MATCHED,10014,7625623408000,11513,9213839757000,7625623378000,30000,0.030000
7625656723000,MATCHED,10015,7625656723000,11514,9213873074000,7625656695000,28000,0.028000
7625690040000,MATCHED,10016,7625690040000,11515,9213906394000,7625690015000,25000,0.025000
7625723365000,MATCHED,10017,7625723365000,11516,9213939713000,7625723334000,31000,0.031000
7625756682000,MATCHED,10018,7625756682000,11517,9213973030000,7625756651000,31000,0.031000
7625789994000,MATCHED,10019,7625789994000,11518,9214006349000,7625789970000,24000,0.024000
7625823313000,MATCHED,10020,7625823313000,11519,9214039668000,7625823289000,24000,0.024000
7625856630000,MATCHED,10021,7625856630000,11520,9214072986000,7625856607000,23000,0.023000
7625889950000,MATCHED,10022,7625889950000,11521,9214106304000,7625889925000,25000,0.025000
7625923267000,MATCHED,10023,7625923267000,11522,9214139622000,7625923243000,24000,0.024000
7625956585000,MATCHED,10024,7625956585000,11523,9214172943000,7625956564000,21000,0.021000
7625989904000,MATCHED,10025,7625989904000,11524,9214206260000,7625989881000,23000,0.023000
7626023221000,MATCHED,10026,7626023221000,11525,9214239578000,7626023199000,22000,0.022000
7626056541000,MATCHED,10027,7626056541000,11526,9214272897000,7626056518000,23000,0.023000
7626089861000,MATCHED,10028,7626089861000,11527,9214306215000,7626089836000,25000,0.025000
7626123178000,MATCHED,10029,7626123178000,11528,9214339535000,7626123156000,22000,0.022000
7626156496000,MATCHED,10030,7626156496000,11529,9214372852000,7626156473000,23000,0.023000
7626189816000,MATCHED,10031,7626189816000,11530,9214406171000,7626189792000,24000,0.024000
7626223133000,MATCHED,10032,7626223133000,11531,9214439490000,7626223111000,22000,0.022000
7626256469000,MATCHED,10033,7626256469000,11532,9214472808000,7626256429000,40000,0.040000
7626289770000,MATCHED,10034,7626289770000,11533,9214506126000,7626289747000,23000,0.023000
7626323089000,MATCHED,10035,7626323089000,11534,9214539443000,7626323064000,25000,0.025000
7626356411000,MATCHED,10036,7626356411000,11535,9214572762000,7626356383000,28000,0.028000
7626389727000,MATCHED,10037,7626389727000,11536,9214606081000,7626389702000,25000,0.025000
7626423045000,MATCHED,10038,7626423045000,11537,9214639399000,7626423020000,25000,0.025000
7626456365000,MATCHED,10039,7626456365000,11538,9214672718000,7626456339000,26000,0.026000
7626489682000,MATCHED,10040,7626489682000,11539,9214706036000,7626489657000,25000,0.025000
7626523006000,MATCHED,10041,7626523006000,11540,9214739355000,7626522976000,30000,0.030000
7626556320000,MATCHED,10042,7626556320000,11541,9214772674000,7626556295000,25000,0.025000
7626589638000,MATCHED,10043,7626589638000,11542,9214805993000,7626589614000,24000,0.024000
7626622954000,MATCHED,10044,7626622954000,11543,9214839310000,7626622931000,23000,0.023000
7626656274000,MATCHED,10045,7626656274000,11544,9214872629000,7626656250000,24000,0.024000
7626689592000,MATCHED,10046,7626689592000,11545,9214905948000,7626689569000,23000,0.023000
7626722910000,MATCHED,10047,7626722910000,11546,9214939266000,7626722887000,23000,0.023000
7626756231000,MATCHED,10048,7626756231000,11547,9214972584000,7626756205000,26000,0.026000
7626789547000,MATCHED,10049,7626789547000,11548,9215005903000,7626789524000,23000,0.023000
7626822865000,MATCHED,10050,7626822865000,11549,9215039222000,7626822843000,22000,0.022000
7626856184000,MATCHED,10051,7626856184000,11550,9215072540000,7626856161000,23000,0.023000
7626889504000,MATCHED,10052,7626889504000,11551,9215105859000,7626889480000,24000,0.024000
7626922822000,MATCHED,10053,7626922822000,11552,9215139178000,7626922799000,23000,0.023000
7626956139000,MATCHED,10054,7626956139000,11553,9215172495000,7626956116000,23000,0.023000
7626989457000,MATCHED,10055,7626989457000,11554,9215205814000,7626989435000,22000,0.022000
7627022776000,MATCHED,10056,7627022776000,11555,9215239133000,7627022754000,22000,0.022000
7627056094000,MATCHED,10057,7627056094000,11556,9215272451000,7627056072000,22000,0.022000
7627089414000,MATCHED,10058,7627089414000,11557,9215305770000,7627089391000,23000,0.023000
7627122733000,MATCHED,10059,7627122733000,11558,9215339088000,7627122709000,24000,0.024000
7627156049000,MATCHED,10060,7627156049000,11559,9215372406000,7627156027000,22000,0.022000
7627189370000,MATCHED,10061,7627189370000,11560,9215405724000,7627189345000,25000,0.025000
7627222691000,MATCHED,10062,7627222691000,11561,9215439043000,7627222664000,27000,0.027000
7627256007000,MATCHED,10063,7627256007000,11562,9215472362000,7627255983000,24000,0.024000
7627289331000,MATCHED,10064,7627289331000,11563,9215505680000,7627289301000,30000,0.030000
7627322645000,MATCHED,10065,7627322645000,11564,9215538999000,7627322620000,25000,0.025000
7627355960000,MATCHED,10066,7627355960000,11565,9215572318000,7627355939000,21000,0.021000
7627389280000,MATCHED,10067,7627389280000,11566,9215605636000,7627389257000,23000,0.023000
7627422601000,MATCHED,10068,7627422601000,11567,9215638954000,7627422575000,26000,0.026000
7627455921000,MATCHED,10069,7627455921000,11568,9215672272000,7627455893000,28000,0.028000
7627489237000,MATCHED,10070,7627489237000,11569,9215705591000,7627489212000,25000,0.025000
7627522555000,MATCHED,10071,7627522555000,11570,9215738909000,7627522530000,25000,0.025000
7627555874000,MATCHED,10072,7627555874000,11571,9215772227000,7627555848000,26000,0.026000
7627589191000,MATCHED,10073,7627589191000,11572,9215805546000,7627589167000,24000,0.024000
7627622509000,MATCHED,10074,7627622509000,11573,9215838865000,7627622486000,23000,0.023000
7627655828000,MATCHED,10075,7627655828000,11574,9215872183000,7627655804000,24000,0.024000
7627689147000,MATCHED,10076,7627689147000,11575,9215905503000,7627689124000,23000,0.023000
7627722465000,MATCHED,10077,7627722465000,11576,9215938820000,7627722441000,24000,0.024000
7627755784000,MATCHED,10078,7627755784000,11577,9215972140000,7627755761000,23000,0.023000
7627789106000,MATCHED,10079,7627789106000,11578,9216005458000,7627789079000,27000,0.027000
7627822423000,MATCHED,10080,7627822423000,11579,9216038776000,7627822397000,26000,0.026000
7627855741000,MATCHED,10081,7627855741000,11580,9216072094000,7627855715000,26000,0.026000
7627889063000,MATCHED,10082,7627889063000,11581,9216105413000,7627889034000,29000,0.029000
7627922378000,MATCHED,10083,7627922378000,11582,9216138729000,7627922350000,28000,0.028000
7627955707000,MATCHED,10084,7627955707000,11583,9216172050000,7627955671000,36000,0.036000
7627989015000,MATCHED,10085,7627989015000,11584,9216205368000,7627988989000,26000,0.026000
7628022331000,MATCHED,10086,7628022331000,11585,9216238699000,7628022320000,11000,0.011000
7628055651000,MATCHED,10087,7628055651000,11586,9216272018000,7628055639000,12000,0.012000
7628088968000,MATCHED,10088,7628088968000,11587,9216305324000,7628088945000,23000,0.023000
7628122284000,MATCHED,10089,7628122284000,11588,9216338640000,7628122261000,23000,0.023000
7628155607000,MATCHED,10090,7628155607000,11589,9216371958000,7628155579000,28000,0.028000
7628188925000,MATCHED,10091,7628188925000,11590,9216405276000,7628188897000,28000,0.028000
7628222241000,MATCHED,10092,7628222241000,11591,9216438596000,7628222217000,24000,0.024000
7628255559000,MATCHED,10093,7628255559000,11592,9216471913000,7628255534000,25000,0.025000
7628288878000,MATCHED,10094,7628288878000,11593,9216505233000,7628288854000,24000,0.024000
7628322200000,MATCHED,10095,7628322200000,11594,9216538552000,7628322173000,27000,0.027000
7628355515000,MATCHED,10096,7628355515000,11595,9216571875000,7628355496000,19000,0.019000
7628388833000,MATCHED,10097,7628388833000,11596,9216605193000,7628388814000,19000,0.019000
7628422152000,MATCHED,10098,7628422152000,11597,9216638516000,7628422137000,15000,0.015000
7628455473000,MATCHED,10099,7628455473000,11598,9216671842000,7628455463000,10000,0.010000
7628488789000,MATCHED,10100,7628488789000,11599,9216705144000,7628488765000,24000,0.024000
7628522109000,MATCHED,10101,7628522109000,11600,9216738469000,7628522090000,19000,0.019000
7628555435000,MATCHED,10102,7628555435000,11601,9216771783000,7628555404000,31000,0.031000
7629088526000,MATCHED,10103,7629088526000,11617,9217304877000,7629088498000,28000,0.028000
7629121859000,MATCHED,10104,7629121859000,11618,9217338195000,7629121816000,43000,0.043000
7629155169000,MATCHED,10105,7629155169000,11619,9217371514000,7629155135000,34000,0.034000
7629188480000,MATCHED,10106,7629188480000,11620,9217404832000,7629188453000,27000,0.027000
7629221807000,MATCHED,10107,7629221807000,11621,9217438151000,7629221772000,35000,0.035000
7629255121000,MATCHED,10108,7629255121000,11622,9217471469000,7629255090000,31000,0.031000
7629288438000,MATCHED,10109,7629288438000,11623,9217504787000,7629288408000,30000,0.030000
7629321752000,MATCHED,10110,7629321752000,11624,9217538107000,7629321728000,24000,0.024000
7629355070000,MATCHED,10111,7629355070000,11625,9217571423000,7629355044000,26000,0.026000
7629388388000,MATCHED,10112,7629388388000,11626,9217604744000,7629388365000,23000,0.023000
7629421707000,MATCHED,10113,7629421707000,11627,9217638063000,7629421684000,23000,0.023000
7629455030000,MATCHED,10114,7629455030000,11628,9217671379000,7629455000000,30000,0.030000
7629488344000,MATCHED,10115,7629488344000,11629,9217704699000,7629488320000,24000,0.024000
7629521662000,MATCHED,10116,7629521662000,11630,9217738017000,7629521638000,24000,0.024000
7629554982000,MATCHED,10117,7629554982000,11631,9217771335000,7629554956000,26000,0.026000
7629588300000,MATCHED,10118,7629588300000,11632,9217804655000,7629588276000,24000,0.024000
7629621619000,MATCHED,10119,7629621619000,11633,9217837972000,7629621593000,26000,0.026000
7629654939000,MATCHED,10120,7629654939000,11634,9217871292000,7629654913000,26000,0.026000
7629688255000,MATCHED,10121,7629688255000,11635,9217904610000,7629688231000,24000,0.024000
7629721574000,MATCHED,10122,7629721574000,11636,9217937927000,7629721548000,26000,0.026000
7629754894000,MATCHED,10123,7629754894000,11637,9217971246000,7629754867000,27000,0.027000
